   7.2818714e-01   5.0005867e-01   4.6870546e-01
   4.6870546e-01  -7.2818714e-01   5.0005867e-01
   6.6894188e-01  -4.0419782e-01   6.2381158e-01
   5.0005867e-01  -4.6870546e-01   7.2818714e-01
   6.2381158e-01  -6.6894188e-01   4.0419782e-01
   7.2818714e-01  -5.0005867e-01   4.6870546e-01
   4.0419782e-01  -6.2381158e-01   6.6894188e-01
   9.5860856e-02  -1.8530035e-01   9.7799513e-01
  -1.0437556e-01  -5.0928967e-01   8.5424222e-01
   1.0437556e-01  -5.0928967e-01   8.5424222e-01
  -9.5860856e-02  -1.8530035e-01   9.7799513e-01
  -2.0023642e-01  -3.5418355e-01   9.1348749e-01
   2.0023642e-01  -3.5418355e-01   9.1348749e-01
  -4.0419782e-01  -6.2381158e-01   6.6894188e-01
  -7.2818714e-01  -5.0005867e-01   4.6870546e-01
  -6.2381158e-01  -6.6894188e-01   4.0419782e-01
  -5.0005867e-01  -4.6870546e-01   7.2818714e-01
  -6.6894188e-01  -4.0419782e-01   6.2381158e-01
  -4.6870546e-01  -7.2818714e-01   5.0005867e-01
